0, 0.87109375, 0.76953125
1, 0.8994140625, 0.80859375
2, 0.9662109375, 0.80390625
3, 0.95703125, 0.7640625
4, 0.9708984375, 0.73515625
5, 0.9794921875, 0.71796875
6, 0.9662109375, 0.75546875
7, 0.97890625, 0.7609375
8, 0.9869140625, 0.75703125
9, 0.980078125, 0.74765625
10, 0.987109375, 0.7453125
11, 0.98515625, 0.73984375
12, 0.9828125, 0.7328125
13, 0.9919921875, 0.753125
14, 0.9875, 0.75625
15, 0.9927734375, 0.7359375
16, 0.99375, 0.7640625
17, 0.9900390625, 0.746875
18, 0.988671875, 0.75390625
19, 0.9873046875, 0.7109375
20, 0.9796875, 0.71171875
21, 0.9880859375, 0.73203125
22, 0.989453125, 0.734375
23, 0.9912109375, 0.753125
24, 0.9947265625, 0.75078125
25, 0.992578125, 0.74609375
26, 0.996875, 0.74765625
27, 0.9736328125, 0.7609375
28, 0.9771484375, 0.74296875
29, 0.9955078125, 0.75390625
