0, 0.865234375, 0.7484375
1, 0.9279296875, 0.7640625
2, 0.865625, 0.6734375
3, 0.973046875, 0.80390625
4, 0.962890625, 0.80625
5, 0.9609375, 0.73046875
6, 0.9904296875, 0.825
7, 0.974609375, 0.80703125
8, 0.9958984375, 0.82578125
9, 0.9904296875, 0.81328125
10, 0.99453125, 0.83046875
11, 0.986328125, 0.7890625
12, 0.996484375, 0.825
13, 0.9728515625, 0.75625
14, 0.9951171875, 0.8265625
15, 0.99296875, 0.81015625
16, 0.997265625, 0.82265625
17, 0.998046875, 0.80390625
18, 0.9955078125, 0.825
19, 0.9748046875, 0.8265625
20, 0.9904296875, 0.81875
21, 0.9919921875, 0.80625
22, 0.994921875, 0.8125
23, 0.9986328125, 0.8390625
24, 0.9943359375, 0.8375
25, 0.9994140625, 0.81640625
26, 0.998046875, 0.82578125
27, 0.9986328125, 0.81171875
28, 0.994921875, 0.83125
29, 0.9939453125, 0.81484375
