0, 0.8757881005869991, 0.8627280625543006
1, 0.9236176534531487, 0.9081957717926441
2, 0.9380389883324879, 0.9290472053286997
3, 0.961663888687586, 0.9420793512887344
4, 0.9520979781143561, 0.9281783955980307
5, 0.9717370823972752, 0.946133796698523
6, 0.9763026306254077, 0.9516362583260932
7, 0.9608667294731502, 0.9336808572256009
8, 0.9763026306254077, 0.9464233999420794
9, 0.966881658091166, 0.9270199826238054
10, 0.9765925067033843, 0.9333912539820446
11, 0.9827523733603885, 0.9464233999420794
12, 0.9873179215885209, 0.9455545902114104
13, 0.985651134140155, 0.9441065739936287
14, 0.975143126313501, 0.9377353026353895
15, 0.9913037176607, 0.9516362583260932
16, 0.9852887890426842, 0.9394729220967275
17, 0.9700702949489094, 0.9180422820735592
18, 0.9929705051090659, 0.9530842745438749
19, 0.9828248423798825, 0.9409209383145091
20, 0.985651134140155, 0.9455545902114104
21, 0.991738531777665, 0.945264986967854
22, 0.9898543372708167, 0.9475818129163046
23, 0.9883324878614392, 0.9472922096727483
24, 0.9842017537502717, 0.9365768896611643
25, 0.9921008768751359, 0.9493194323776426
26, 0.9828248423798825, 0.9394729220967275
27, 0.9902891513877817, 0.9484506226469737
28, 0.9828973113993767, 0.9388937156096149
29, 0.9892021160953692, 0.9429481610194034
